Test (2B): leader backs up quickly over incorrect follower logs ...
2024/03/04 23:24:47 003644 VOTE Server 0 started election for term 1`
2024/03/04 23:24:47 003669 VOTE Server 1 received requestVote | term: 1, candidateId: 0, lastLogIndex: 0, lastLogTerm: 0
2024/03/04 23:24:52 052359 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 17, prevLogTerm: 3, leaderCommit: 17, entries: 1
2024/03/04 23:24:52 052363 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 17, prevLogTerm: 3, leaderCommit: 17, entries: 1
2024/03/04 23:24:52 052505 CMIT Server 2 applied command 3274212011846781698 | term: 3, index: 18
2024/03/04 23:24:52 053357 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 053357 VOTE Server 1 started election for term 10
2024/03/04 23:24:52 053358 APND Server 2 sending appendEntries to 4 | nextIndex: 19, logLength: 19
2024/03/04 23:24:52 053359 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 19
2024/03/04 23:24:52 053360 APND Server 2 sending appendEntries to 3 | nextIndex: 19, logLength: 19
2024/03/04 23:24:52 053360 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 19
2024/03/04 23:24:52 053358 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 053366 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:52 053366 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 18, prevLogTerm: 3, leaderCommit: 18, entries: 0
2024/03/04 23:24:52 053368 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 053366 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 18, prevLogTerm: 3, leaderCommit: 18, entries: 0
2024/03/04 23:24:52 053465 CMIT Server 4 applied command 3274212011846781698 | term: 3, index: 18
2024/03/04 23:24:52 053466 CMIT Server 3 applied command 3274212011846781698 | term: 3, index: 18
2024/03/04 23:24:52 053577 LOG1 Server 2 received command 1817491815061866257 | term: 3, index: 19
2024/03/04 23:24:52 054366 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 054366 APND Server 2 sending appendEntries to 4 | nextIndex: 19, logLength: 20
2024/03/04 23:24:52 054367 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 054368 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 20
2024/03/04 23:24:52 054371 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 20
2024/03/04 23:24:52 054372 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 18, prevLogTerm: 3, leaderCommit: 18, entries: 1
2024/03/04 23:24:52 054373 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:52 054373 APND Server 2 sending appendEntries to 3 | nextIndex: 19, logLength: 20
2024/03/04 23:24:52 054374 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 054378 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 18, prevLogTerm: 3, leaderCommit: 18, entries: 1
2024/03/04 23:24:52 054433 CMIT Server 2 applied command 1817491815061866257 | term: 3, index: 19
2024/03/04 23:24:52 055366 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 20
2024/03/04 23:24:52 055367 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 055368 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 20
2024/03/04 23:24:52 055368 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 055370 APND Server 2 sending appendEntries to 3 | nextIndex: 20, logLength: 20
2024/03/04 23:24:52 055370 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:52 055372 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 055372 APND Server 2 sending appendEntries to 4 | nextIndex: 20, logLength: 20
2024/03/04 23:24:52 055374 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 19, prevLogTerm: 3, leaderCommit: 19, entries: 0
2024/03/04 23:24:52 055374 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 19, prevLogTerm: 3, leaderCommit: 19, entries: 0
2024/03/04 23:24:52 055403 CMIT Server 3 applied command 1817491815061866257 | term: 3, index: 19
2024/03/04 23:24:52 055403 CMIT Server 4 applied command 1817491815061866257 | term: 3, index: 19
2024/03/04 23:24:52 055460 LOG1 Server 2 received command 4749237508373403136 | term: 3, index: 20
2024/03/04 23:24:52 056373 APND Server 2 sending appendEntries to 4 | nextIndex: 20, logLength: 21
2024/03/04 23:24:52 056374 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 21
2024/03/04 23:24:52 056374 APND Server 2 sending appendEntries to 3 | nextIndex: 20, logLength: 21
2024/03/04 23:24:52 056374 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 056376 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 21
2024/03/04 23:24:52 056377 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:52 056378 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 19, prevLogTerm: 3, leaderCommit: 19, entries: 1
2024/03/04 23:24:52 056379 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 056379 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 056380 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 19, prevLogTerm: 3, leaderCommit: 19, entries: 1
2024/03/04 23:24:52 056473 CMIT Server 2 applied command 4749237508373403136 | term: 3, index: 20
2024/03/04 23:24:52 057374 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 21
2024/03/04 23:24:52 057375 APND Server 2 sending appendEntries to 3 | nextIndex: 21, logLength: 21
2024/03/04 23:24:52 057376 APND Server 2 sending appendEntries to 4 | nextIndex: 21, logLength: 21
2024/03/04 23:24:52 057376 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 057377 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 057378 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 20, prevLogTerm: 3, leaderCommit: 20, entries: 0
2024/03/04 23:24:52 057379 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 20, prevLogTerm: 3, leaderCommit: 20, entries: 0
2024/03/04 23:24:52 057381 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:52 057381 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 21
2024/03/04 23:24:52 057382 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 057420 CMIT Server 3 applied command 4749237508373403136 | term: 3, index: 20
2024/03/04 23:24:52 057420 CMIT Server 4 applied command 4749237508373403136 | term: 3, index: 20
2024/03/04 23:24:52 057530 LOG1 Server 2 received command 3281169599269428361 | term: 3, index: 21
2024/03/04 23:24:52 058051 VOTE Server 1 started election for term 11
2024/03/04 23:24:52 058380 APND Server 2 sending appendEntries to 4 | nextIndex: 21, logLength: 22
2024/03/04 23:24:52 058380 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 058381 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 22
2024/03/04 23:24:52 058382 APND Server 2 sending appendEntries to 3 | nextIndex: 21, logLength: 22
2024/03/04 23:24:52 058382 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 058383 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 22
2024/03/04 23:24:52 058384 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:52 058386 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 058388 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 20, prevLogTerm: 3, leaderCommit: 20, entries: 1
2024/03/04 23:24:52 058388 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 20, prevLogTerm: 3, leaderCommit: 20, entries: 1
2024/03/04 23:24:52 058572 CMIT Server 2 applied command 3281169599269428361 | term: 3, index: 21
2024/03/04 23:24:52 059385 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 059385 APND Server 2 sending appendEntries to 4 | nextIndex: 22, logLength: 22
2024/03/04 23:24:52 059386 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 059387 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:52 059388 APND Server 2 sending appendEntries to 3 | nextIndex: 22, logLength: 22
2024/03/04 23:24:52 059389 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 059391 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 22
2024/03/04 23:24:52 059392 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 21, prevLogTerm: 3, leaderCommit: 21, entries: 0
2024/03/04 23:24:52 059393 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 22
2024/03/04 23:24:52 059396 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 21, prevLogTerm: 3, leaderCommit: 21, entries: 0
2024/03/04 23:24:52 059443 CMIT Server 4 applied command 3281169599269428361 | term: 3, index: 21
2024/03/04 23:24:52 059444 CMIT Server 3 applied command 3281169599269428361 | term: 3, index: 21
2024/03/04 23:24:52 059595 LOG1 Server 2 received command 791477084229777447 | term: 3, index: 22
2024/03/04 23:24:52 060393 APND Server 2 sending appendEntries to 4 | nextIndex: 22, logLength: 23
2024/03/04 23:24:52 060393 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 060394 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 23
2024/03/04 23:24:52 060394 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:52 060396 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 060396 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 23
2024/03/04 23:24:52 060396 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 21, prevLogTerm: 3, leaderCommit: 21, entries: 1
2024/03/04 23:24:52 060399 APND Server 2 sending appendEntries to 3 | nextIndex: 22, logLength: 23
2024/03/04 23:24:52 060399 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:52 060402 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 21, prevLogTerm: 3, leaderCommit: 21, entries: 1
2024/03/04 23:24:52 060414 CMIT Server 2 applied command 791477084229777447 | term: 3, index: 22
2024/03/04 23:24:53 061395 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 061395 APND Server 2 sending appendEntries to 4 | nextIndex: 23, logLength: 23
2024/03/04 23:24:53 061395 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 061396 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 23
2024/03/04 23:24:53 061397 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 061399 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 22, prevLogTerm: 3, leaderCommit: 22, entries: 0
2024/03/04 23:24:53 061400 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 23
2024/03/04 23:24:53 061402 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 061402 APND Server 2 sending appendEntries to 3 | nextIndex: 23, logLength: 23
2024/03/04 23:24:53 061406 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 22, prevLogTerm: 3, leaderCommit: 22, entries: 0
2024/03/04 23:24:53 061472 CMIT Server 4 applied command 791477084229777447 | term: 3, index: 22
2024/03/04 23:24:53 061472 CMIT Server 3 applied command 791477084229777447 | term: 3, index: 22
2024/03/04 23:24:53 061669 LOG1 Server 2 received command 6124346359606662680 | term: 3, index: 23
2024/03/04 23:24:53 062321 VOTE Server 1 started election for term 12
2024/03/04 23:24:53 062406 APND Server 2 sending appendEntries to 4 | nextIndex: 23, logLength: 24
2024/03/04 23:24:53 062407 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 24
2024/03/04 23:24:53 062408 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 24
2024/03/04 23:24:53 062409 APND Server 2 sending appendEntries to 3 | nextIndex: 23, logLength: 24
2024/03/04 23:24:53 062409 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 062410 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 062413 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 22, prevLogTerm: 3, leaderCommit: 22, entries: 1
2024/03/04 23:24:53 062413 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 22, prevLogTerm: 3, leaderCommit: 22, entries: 1
2024/03/04 23:24:53 062415 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 062416 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 062421 CMIT Server 2 applied command 6124346359606662680 | term: 3, index: 23
2024/03/04 23:24:53 063407 APND Server 2 sending appendEntries to 4 | nextIndex: 24, logLength: 24
2024/03/04 23:24:53 063407 APND Server 2 sending appendEntries to 3 | nextIndex: 24, logLength: 24
2024/03/04 23:24:53 063408 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 24
2024/03/04 23:24:53 063409 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 24
2024/03/04 23:24:53 063411 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 23, prevLogTerm: 3, leaderCommit: 23, entries: 0
2024/03/04 23:24:53 063412 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 23, prevLogTerm: 3, leaderCommit: 23, entries: 0
2024/03/04 23:24:53 063413 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 063414 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 063416 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 063416 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 063501 CMIT Server 3 applied command 6124346359606662680 | term: 3, index: 23
2024/03/04 23:24:53 063502 CMIT Server 4 applied command 6124346359606662680 | term: 3, index: 23
2024/03/04 23:24:53 063559 LOG1 Server 2 received command 8172549000142823759 | term: 3, index: 24
2024/03/04 23:24:53 064417 APND Server 2 sending appendEntries to 4 | nextIndex: 24, logLength: 25
2024/03/04 23:24:53 064417 APND Server 2 sending appendEntries to 3 | nextIndex: 24, logLength: 25
2024/03/04 23:24:53 064419 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 25
2024/03/04 23:24:53 064419 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 064419 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 064421 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 23, prevLogTerm: 3, leaderCommit: 23, entries: 1
2024/03/04 23:24:53 064421 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 25
2024/03/04 23:24:53 064424 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 23, prevLogTerm: 3, leaderCommit: 23, entries: 1
2024/03/04 23:24:53 064425 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 064428 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 064551 CMIT Server 2 applied command 8172549000142823759 | term: 3, index: 24
2024/03/04 23:24:53 065421 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 065422 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 25
2024/03/04 23:24:53 065423 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 065425 APND Server 2 sending appendEntries to 3 | nextIndex: 25, logLength: 25
2024/03/04 23:24:53 065426 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 25
2024/03/04 23:24:53 065428 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 065429 APND Server 2 sending appendEntries to 4 | nextIndex: 25, logLength: 25
2024/03/04 23:24:53 065429 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 065429 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 24, prevLogTerm: 3, leaderCommit: 24, entries: 0
2024/03/04 23:24:53 065432 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 24, prevLogTerm: 3, leaderCommit: 24, entries: 0
2024/03/04 23:24:53 065510 CMIT Server 3 applied command 8172549000142823759 | term: 3, index: 24
2024/03/04 23:24:53 065511 CMIT Server 4 applied command 8172549000142823759 | term: 3, index: 24
2024/03/04 23:24:53 065628 LOG1 Server 2 received command 5961575860185567337 | term: 3, index: 25
2024/03/04 23:24:53 066422 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 066422 APND Server 2 sending appendEntries to 4 | nextIndex: 25, logLength: 26
2024/03/04 23:24:53 066423 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 066424 APND Server 2 sending appendEntries to 3 | nextIndex: 25, logLength: 26
2024/03/04 23:24:53 066425 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 066426 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 24, prevLogTerm: 3, leaderCommit: 24, entries: 1
2024/03/04 23:24:53 066427 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 26
2024/03/04 23:24:53 066428 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 24, prevLogTerm: 3, leaderCommit: 24, entries: 1
2024/03/04 23:24:53 066429 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 066429 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 26
2024/03/04 23:24:53 066472 CMIT Server 2 applied command 5961575860185567337 | term: 3, index: 25
2024/03/04 23:24:53 067007 VOTE Server 1 started election for term 13
2024/03/04 23:24:53 067425 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 26
2024/03/04 23:24:53 067426 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 067427 APND Server 2 sending appendEntries to 3 | nextIndex: 26, logLength: 26
2024/03/04 23:24:53 067427 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 067429 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 26
2024/03/04 23:24:53 067429 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 067432 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 25, prevLogTerm: 3, leaderCommit: 25, entries: 0
2024/03/04 23:24:53 067433 APND Server 2 sending appendEntries to 4 | nextIndex: 26, logLength: 26
2024/03/04 23:24:53 067435 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 067436 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 25, prevLogTerm: 3, leaderCommit: 25, entries: 0
2024/03/04 23:24:53 067536 CMIT Server 4 applied command 5961575860185567337 | term: 3, index: 25
2024/03/04 23:24:53 067537 CMIT Server 3 applied command 5961575860185567337 | term: 3, index: 25
2024/03/04 23:24:53 067674 LOG1 Server 2 received command 392657539848418726 | term: 3, index: 26
2024/03/04 23:24:53 068428 APND Server 2 sending appendEntries to 3 | nextIndex: 26, logLength: 27
2024/03/04 23:24:53 068428 APND Server 2 sending appendEntries to 4 | nextIndex: 26, logLength: 27
2024/03/04 23:24:53 068429 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 068429 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 27
2024/03/04 23:24:53 068432 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 25, prevLogTerm: 3, leaderCommit: 25, entries: 1
2024/03/04 23:24:53 068432 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 25, prevLogTerm: 3, leaderCommit: 25, entries: 1
2024/03/04 23:24:53 068433 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 27
2024/03/04 23:24:53 068433 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 068435 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 068436 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 068492 CMIT Server 2 applied command 392657539848418726 | term: 3, index: 26
2024/03/04 23:24:53 069431 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 069431 APND Server 2 sending appendEntries to 3 | nextIndex: 27, logLength: 27
2024/03/04 23:24:53 069432 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 069432 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 069434 APND Server 2 sending appendEntries to 4 | nextIndex: 27, logLength: 27
2024/03/04 23:24:53 069435 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 27
2024/03/04 23:24:53 069436 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 069437 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 26, prevLogTerm: 3, leaderCommit: 26, entries: 0
2024/03/04 23:24:53 069441 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 27
2024/03/04 23:24:53 069445 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 26, prevLogTerm: 3, leaderCommit: 26, entries: 0
2024/03/04 23:24:53 069447 CMIT Server 3 applied command 392657539848418726 | term: 3, index: 26
2024/03/04 23:24:53 069452 CMIT Server 4 applied command 392657539848418726 | term: 3, index: 26
2024/03/04 23:24:53 069514 LOG1 Server 2 received command 4701176850582032904 | term: 3, index: 27
2024/03/04 23:24:53 070439 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 28
2024/03/04 23:24:53 070439 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:53 070441 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 28
2024/03/04 23:24:53 070441 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 070442 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 070444 APND Server 2 sending appendEntries to 3 | nextIndex: 27, logLength: 28
2024/03/04 23:24:53 070445 APND Server 2 sending appendEntries to 4 | nextIndex: 27, logLength: 28
2024/03/04 23:24:53 070446 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:53 070448 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 26, prevLogTerm: 3, leaderCommit: 26, entries: 1
2024/03/04 23:24:53 070448 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 26, prevLogTerm: 3, leaderCommit: 26, entries: 1
2024/03/04 23:24:53 070512 CMIT Server 2 applied command 4701176850582032904 | term: 3, index: 27
2024/03/04 23:24:54 071449 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 28
2024/03/04 23:24:54 071450 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:54 071450 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 28
2024/03/04 23:24:54 071452 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:54 071453 APND Server 2 sending appendEntries to 3 | nextIndex: 28, logLength: 28
2024/03/04 23:24:54 071455 APND Server 2 sending appendEntries to 4 | nextIndex: 28, logLength: 28
2024/03/04 23:24:54 071454 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:54 071457 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:54 071457 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 27, prevLogTerm: 3, leaderCommit: 27, entries: 0
2024/03/04 23:24:54 071457 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 27, prevLogTerm: 3, leaderCommit: 27, entries: 0
2024/03/04 23:24:54 071484 VOTE Server 1 started election for term 14
2024/03/04 23:24:54 071484 CMIT Server 3 applied command 4701176850582032904 | term: 3, index: 27
2024/03/04 23:24:54 071484 CMIT Server 4 applied command 4701176850582032904 | term: 3, index: 27
2024/03/04 23:24:54 071587 LOG1 Server 2 received command 1724434819713084916 | term: 3, index: 28
2024/03/04 23:24:54 072458 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:54 072459 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 52
2024/03/04 23:24:54 072458 APND Server 2 sending appendEntries to 4 | nextIndex: 28, logLength: 29
2024/03/04 23:24:54 072463 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:24:54 072464 APND Server 0 sending appendEntries to 4 | nextIndex: 2, logLength: 52
2024/03/04 23:24:54 072464 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 29
2024/03/04 23:24:54 072465 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 29
2024/03/04 23:24:54 072466 APND Server 4 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 27, prevLogTerm: 3, leaderCommit: 27, entries: 1
2024/03/04 23:24:54 072468 APND Server 2 sending appendEntries to 3 | nextIndex: 28, logLength: 29
2024/03/04 23:24:54 072473 APND Server 3 received appendEntries | term: 3, leaderId: 2, prevLogIndex: 27, prevLogTerm: 3, leaderCommit: 27, entries: 1
2024/03/04 23:24:54 072648 CMIT Server 2 applied command 1724434819713084916 | term: 3, index: 28
2024/03/04 23:24:54 073465 APND Server 0 sending appendEntries to 3 | nextIndex: 2, logLength: 52
2024/03/04 23:24:54 073466 APND Server 2 sending appendEntries to 4 | nextIndex: 29, logLength: 29
2024/03/04 23:24:54 073466 APND Server 0 sending appendEntries to 1 | nextIndex: 52, logLength: 52
